date,volume_na,volume_sa,volume_eu,volume_af,volume_as,volume_au,volume_ww
2021-08-01,0.00,0.00,0.00,0.00,0.00,0.00,625.70
2021-08-02,0.00,0.00,0.00,0.00,0.00,0.00,557.72
2021-08-03,0.00,0.00,0.00,0.00,0.00,0.00,341.69
2021-08-04,0.00,0.00,0.00,0.00,0.00,0.00,949.54
2021-08-05,0.00,0.00,0.00,0.00,0.00,0.00,1228.59
2021-08-06,0.00,0.00,0.00,0.00,0.00,0.00,586.62
2021-08-07,0.00,0.00,0.00,0.00,0.00,0.00,1765.41
2021-08-08,0.00,0.00,0.00,0.00,0.00,0.00,1134.54
2021-08-09,0.00,0.00,0.00,0.00,0.00,0.00,929.72
2021-08-10,0.00,0.00,0.00,0.00,0.00,0.00,1344.49
2021-08-11,0.00,0.00,0.00,0.00,0.00,0.00,259.83
2021-08-12,0.00,0.00,0.00,0.00,0.00,0.00,833.69
2021-08-13,0.00,0.00,0.00,0.00,0.00,0.00,546.78
2021-08-14,0.00,0.00,0.00,0.00,0.00,0.00,522.68
2021-08-15,0.00,0.00,0.00,0.00,0.00,0.00,361.78
2021-08-16,0.00,0.00,0.00,0.00,0.00,0.00,774.68
2021-08-17,0.00,0.00,0.00,0.00,0.00,0.00,301.68
2021-08-18,0.00,0.00,0.00,0.00,0.00,0.00,725.67
2021-08-19,0.00,0.00,0.00,0.00,0.00,0.00,719.65
2021-08-20,0.00,0.00,0.00,0.00,0.00,0.00,429.68
2021-08-21,0.00,0.00,0.00,0.00,0.00,0.00,361.76
2021-08-22,0.00,0.00,0.00,0.00,0.00,0.00,349.78
2021-08-23,0.00,0.00,0.00,0.00,0.00,0.00,293.83
2021-08-24,0.00,0.00,0.00,0.00,0.00,0.00,745.48
2021-08-25,0.00,0.00,0.00,0.00,0.00,0.00,469.76
2021-08-26,0.00,0.00,0.00,0.00,0.00,0.00,800.53
2021-08-27,0.00,0.00,0.00,0.00,0.00,0.00,228.70
2021-08-28,0.00,0.00,0.00,0.00,0.00,0.00,533.74
2021-08-29,0.00,0.00,0.00,0.00,0.00,0.00,708.73
2021-08-30,0.00,0.00,0.00,0.00,0.00,0.00,449.85
2021-08-31,0.00,0.00,0.00,0.00,0.00,0.00,353.74
2021-09-01,0.00,0.00,0.00,0.00,0.00,0.00,519.77
2021-09-02,0.00,0.00,0.00,0.00,0.00,0.00,738.79
2021-09-03,0.00,0.00,0.00,0.00,0.00,0.00,616.71
2021-09-04,0.00,0.00,0.00,0.00,0.00,0.00,486.79
2021-09-05,0.00,0.00,0.00,0.00,0.00,0.00,696.69
2021-09-06,0.00,0.00,0.00,0.00,0.00,0.00,1268.66
2021-09-07,0.00,0.00,0.00,0.00,0.00,0.00,427.58
2021-09-08,0.00,0.00,0.00,0.00,0.00,0.00,910.50
2021-09-09,0.00,0.00,0.00,0.00,0.00,0.00,553.66
2021-09-10,0.00,0.00,0.00,0.00,0.00,0.00,391.80
2021-09-11,0.00,0.00,0.00,0.00,0.00,0.00,229.86
2021-09-12,0.00,0.00,0.00,0.00,0.00,0.00,176.87
2021-09-13,0.00,0.00,0.00,0.00,0.00,0.00,730.67
2021-09-14,0.00,0.00,0.00,0.00,0.00,0.00,345.64
2021-09-15,0.00,0.00,0.00,0.00,0.00,0.00,593.68
2021-09-16,0.00,0.00,0.00,0.00,0.00,0.00,544.67
2021-09-17,0.00,0.00,0.00,0.00,0.00,0.00,674.66
2021-09-18,0.00,0.00,0.00,0.00,0.00,0.00,485.68
2021-09-19,0.00,0.00,0.00,0.00,0.00,0.00,765.62
2021-09-20,0.00,0.00,0.00,0.00,0.00,0.00,264.83
2021-09-21,0.00,0.00,0.00,0.00,0.00,0.00,862.70
2021-09-22,0.00,0.00,0.00,0.00,0.00,0.00,404.80
2021-09-23,0.00,0.00,0.00,0.00,0.00,0.00,206.85
2021-09-24,0.00,0.00,0.00,0.00,0.00,0.00,634.73
2021-09-25,0.00,0.00,0.00,0.00,0.00,0.00,491.78
2021-09-26,0.00,0.00,0.00,0.00,0.00,0.00,291.81
2021-09-27,0.00,0.00,0.00,0.00,0.00,0.00,464.67
2021-09-28,0.00,0.00,0.00,0.00,0.00,0.00,472.58
2021-09-29,0.00,0.00,0.00,0.00,0.00,0.00,828.46
2021-09-30,0.00,0.00,0.00,0.00,0.00,0.00,574.68
2021-10-01,0.00,0.00,0.00,0.00,0.00,0.00,374.73
2021-10-02,0.00,0.00,0.00,0.00,0.00,0.00,199.86
2021-10-03,0.00,0.00,0.00,0.00,0.00,0.00,436.72
2021-10-04,0.00,0.00,0.00,0.00,0.00,0.00,902.68
2021-10-05,0.00,0.00,0.00,0.00,0.00,0.00,663.65
2021-10-06,0.00,0.00,0.00,0.00,0.00,0.00,624.55
2021-10-07,0.00,0.00,0.00,0.00,0.00,0.00,302.80
2021-10-08,0.00,0.00,0.00,0.00,0.00,0.00,515.57
2021-10-09,0.00,0.00,0.00,0.00,0.00,0.00,234.87
2021-10-10,0.00,0.00,0.00,0.00,0.00,0.00,168.83
2021-10-11,0.00,0.00,0.00,0.00,0.00,0.00,214.85
2021-10-12,0.00,0.00,0.00,0.00,0.00,0.00,346.82
2021-10-13,0.00,0.00,0.00,0.00,0.00,0.00,611.68
2021-10-14,0.00,0.00,0.00,0.00,0.00,0.00,456.78
2021-10-15,0.00,0.00,0.00,0.00,0.00,0.00,627.62
2021-10-16,0.00,0.00,0.00,0.00,0.00,0.00,683.77
2021-10-17,0.00,0.00,0.00,0.00,0.00,0.00,1056.64
2021-10-18,0.00,0.00,0.00,0.00,0.00,0.00,611.75
2021-10-19,0.00,0.00,0.00,0.00,0.00,0.00,661.47
2021-10-20,0.00,0.00,0.00,0.00,0.00,0.00,309.78
2021-10-21,0.00,0.00,0.00,0.00,0.00,0.00,119.92
2021-10-22,0.00,0.00,0.00,0.00,0.00,0.00,164.82
2021-10-23,0.00,0.00,0.00,0.00,0.00,0.00,789.79
2021-10-24,0.00,0.00,0.00,0.00,0.00,0.00,614.71
2021-10-25,0.00,0.00,0.00,0.00,0.00,0.00,932.48
2021-10-26,0.00,0.00,0.00,0.00,0.00,0.00,635.75
2021-10-27,0.00,0.00,0.00,0.00,0.00,0.00,568.74
2021-10-28,0.00,0.00,0.00,0.00,0.00,0.00,743.69
2021-10-29,0.00,0.00,0.00,0.00,0.00,0.00,518.67
2021-10-30,0.00,0.00,0.00,0.00,0.00,0.00,364.91
2021-10-31,0.00,0.00,0.00,0.00,0.00,0.00,519.75
2021-11-01,0.00,0.00,0.00,0.00,0.00,0.00,1792.58
2021-11-02,0.00,0.00,0.00,0.00,0.00,0.00,753.57
2021-11-03,0.00,0.00,0.00,0.00,0.00,0.00,419.78
2021-11-04,0.00,0.00,0.00,0.00,0.00,0.00,634.76
2021-11-05,0.00,0.00,0.00,0.00,0.00,0.00,294.84
2021-11-06,0.00,0.00,0.00,0.00,0.00,0.00,1076.67
2021-11-07,0.00,0.00,0.00,0.00,0.00,0.00,794.69
2021-11-08,0.00,0.00,0.00,0.00,0.00,0.00,1056.59
2021-11-09,0.00,0.00,0.00,0.00,0.00,0.00,622.77
2021-11-10,0.00,0.00,0.00,0.00,0.00,0.00,649.83
2021-11-11,0.00,0.00,0.00,0.00,0.00,0.00,409.81
2021-11-12,0.00,0.00,0.00,0.00,0.00,0.00,591.77
2021-11-13,0.00,0.00,0.00,0.00,0.00,0.00,464.72
2021-11-14,0.00,0.00,0.00,0.00,0.00,0.00,919.72
2021-11-15,0.00,0.00,0.00,0.00,0.00,0.00,759.82
2021-11-16,0.00,0.00,0.00,0.00,0.00,0.00,737.63
2021-11-17,0.00,0.00,0.00,0.00,0.00,0.00,724.74
2021-11-18,0.00,0.00,0.00,0.00,0.00,0.00,659.71
2021-11-19,0.00,0.00,0.00,0.00,0.00,0.00,49.94
2021-11-20,0.00,0.00,0.00,0.00,0.00,0.00,279.82
2021-11-21,0.00,0.00,0.00,0.00,0.00,0.00,291.76
2021-11-22,0.00,0.00,0.00,0.00,0.00,0.00,466.64
2021-11-23,0.00,0.00,0.00,0.00,0.00,0.00,969.49
2021-11-24,0.00,0.00,0.00,0.00,0.00,0.00,309.82
2021-11-25,0.00,0.00,0.00,0.00,0.00,0.00,279.85
2021-11-26,0.00,0.00,0.00,0.00,0.00,0.00,184.90
2021-11-27,0.00,0.00,0.00,0.00,0.00,0.00,737.72
2021-11-28,0.00,0.00,0.00,0.00,0.00,0.00,751.73
2021-11-29,0.00,0.00,0.00,0.00,0.00,0.00,489.78
2021-11-30,0.00,0.00,0.00,0.00,0.00,0.00,477.81
2021-12-01,0.00,0.00,0.00,0.00,0.00,0.00,346.77
2021-12-02,0.00,0.00,0.00,0.00,0.00,0.00,369.79
2021-12-03,0.00,0.00,0.00,0.00,0.00,0.00,489.81
2021-12-04,0.00,0.00,0.00,0.00,0.00,0.00,716.77
2021-12-05,0.00,0.00,0.00,0.00,0.00,0.00,821.71
2021-12-06,0.00,0.00,0.00,0.00,0.00,0.00,236.83
2021-12-07,0.00,0.00,0.00,0.00,0.00,0.00,627.59
2021-12-08,0.00,0.00,0.00,0.00,0.00,0.00,960.65
2021-12-09,0.00,0.00,0.00,0.00,0.00,0.00,229.90
2021-12-10,0.00,0.00,0.00,0.00,0.00,0.00,363.78
2021-12-11,0.00,0.00,0.00,0.00,0.00,0.00,599.80
2021-12-12,0.00,0.00,0.00,0.00,0.00,0.00,341.86
2021-12-13,0.00,0.00,0.00,0.00,0.00,0.00,711.79
2021-12-14,0.00,0.00,0.00,0.00,0.00,0.00,196.76
2021-12-15,0.00,0.00,0.00,0.00,0.00,0.00,360.73
2021-12-16,0.00,0.00,0.00,0.00,0.00,0.00,286.87
2021-12-17,0.00,0.00,0.00,0.00,0.00,0.00,236.85
2021-12-18,0.00,0.00,0.00,0.00,0.00,0.00,457.77
2021-12-19,0.00,0.00,0.00,0.00,0.00,0.00,186.89
2021-12-20,0.00,0.00,0.00,0.00,0.00,0.00,448.77
2021-12-21,0.00,0.00,0.00,0.00,0.00,0.00,294.86
2021-12-22,0.00,0.00,0.00,0.00,0.00,0.00,633.70
2021-12-23,0.00,0.00,0.00,0.00,0.00,0.00,264.79
2021-12-24,0.00,0.00,0.00,0.00,0.00,0.00,623.73
2021-12-25,0.00,0.00,0.00,0.00,0.00,0.00,574.75
2021-12-26,0.00,0.00,0.00,0.00,0.00,0.00,499.81
2021-12-27,0.00,0.00,0.00,0.00,0.00,0.00,616.69
2021-12-28,0.00,0.00,0.00,0.00,0.00,0.00,364.74
2021-12-29,0.00,0.00,0.00,0.00,0.00,0.00,129.87
2021-12-30,0.00,0.00,0.00,0.00,0.00,0.00,494.77
2021-12-31,0.00,0.00,0.00,0.00,0.00,0.00,431.77
2022-01-01,0.00,0.00,0.00,0.00,0.00,0.00,536.66
2022-01-02,0.00,0.00,0.00,0.00,0.00,0.00,516.76
2022-01-03,0.00,0.00,0.00,0.00,0.00,0.00,374.83
2022-01-04,0.00,0.00,0.00,0.00,0.00,0.00,592.72
2022-01-05,0.00,0.00,0.00,0.00,0.00,0.00,589.77
2022-01-06,0.00,0.00,0.00,0.00,0.00,0.00,592.72
2022-01-07,0.00,0.00,0.00,0.00,0.00,0.00,589.77
2022-01-08,0.00,0.00,0.00,0.00,0.00,0.00,524.72
2022-01-09,0.00,0.00,0.00,0.00,0.00,0.00,259.85
2022-01-10,0.00,0.00,0.00,0.00,0.00,0.00,395.76
2022-01-11,0.00,0.00,0.00,0.00,0.00,0.00,542.56
2022-01-12,0.00,0.00,0.00,0.00,0.00,0.00,433.80
2022-01-13,0.00,0.00,0.00,0.00,0.00,0.00,306.86
2022-01-14,0.00,0.00,0.00,0.00,0.00,0.00,285.70
2022-01-15,0.00,0.00,0.00,0.00,0.00,0.00,434.82
2022-01-16,0.00,0.00,0.00,0.00,0.00,0.00,226.87
2022-01-17,0.00,0.00,0.00,0.00,0.00,0.00,319.77
2022-01-18,0.00,0.00,0.00,0.00,0.00,0.00,431.69
2022-01-19,0.00,0.00,0.00,0.00,0.00,0.00,636.73
2022-01-20,0.00,0.00,0.00,0.00,0.00,0.00,349.76
2022-01-21,0.00,0.00,0.00,0.00,0.00,0.00,119.89
2022-01-22,0.00,0.00,0.00,0.00,0.00,0.00,339.83
2022-01-23,0.00,0.00,0.00,0.00,0.00,0.00,1259.65
2022-01-24,0.00,0.00,0.00,0.00,0.00,0.00,269.81
2022-01-25,0.00,0.00,0.00,0.00,0.00,0.00,450.70
2022-01-26,0.00,0.00,0.00,0.00,0.00,0.00,499.67
2022-01-27,0.00,0.00,0.00,0.00,0.00,0.00,194.86
2022-01-28,0.00,0.00,0.00,0.00,0.00,0.00,214.85
2022-01-29,0.00,0.00,0.00,0.00,0.00,0.00,284.83
2022-01-30,0.00,0.00,0.00,0.00,0.00,0.00,356.70
2022-01-31,0.00,0.00,0.00,0.00,0.00,0.00,201.80
2022-02-01,0.00,0.00,0.00,0.00,0.00,0.00,185.80
2022-02-02,0.00,0.00,0.00,0.00,0.00,0.00,384.80
2022-02-03,0.00,0.00,0.00,0.00,0.00,0.00,418.74
2022-02-04,0.00,0.00,0.00,0.00,0.00,0.00,481.72
2022-02-05,0.00,0.00,0.00,0.00,0.00,0.00,283.87
2022-02-06,0.00,0.00,0.00,0.00,0.00,0.00,254.81
2022-02-07,0.00,0.00,0.00,0.00,0.00,0.00,281.82
2022-02-08,0.00,0.00,0.00,0.00,0.00,0.00,354.79
2022-02-09,0.00,0.00,0.00,0.00,0.00,0.00,194.82
2022-02-10,0.00,0.00,0.00,0.00,0.00,0.00,144.85
2022-02-11,0.00,0.00,0.00,0.00,0.00,0.00,169.83
2022-02-12,0.00,0.00,0.00,0.00,0.00,0.00,93.89
2022-02-13,0.00,0.00,0.00,0.00,0.00,0.00,463.68
2022-02-14,0.00,0.00,0.00,0.00,0.00,0.00,668.69
2022-02-15,0.00,0.00,0.00,0.00,0.00,0.00,271.69
2022-02-16,0.00,0.00,0.00,0.00,0.00,0.00,431.75
2022-02-17,0.00,0.00,0.00,0.00,0.00,0.00,124.87
2022-02-18,0.00,0.00,0.00,0.00,0.00,0.00,273.81
2022-02-19,0.00,0.00,0.00,0.00,0.00,0.00,309.83
2022-02-20,0.00,0.00,0.00,0.00,0.00,0.00,264.83
2022-02-21,0.00,0.00,0.00,0.00,0.00,0.00,303.83
2022-02-22,0.00,0.00,0.00,0.00,0.00,0.00,603.57
2022-02-23,0.00,0.00,0.00,0.00,0.00,0.00,154.87
2022-02-24,0.00,0.00,0.00,0.00,0.00,0.00,141.88
2022-02-25,0.00,0.00,0.00,0.00,0.00,0.00,406.74
2022-02-26,0.00,0.00,0.00,0.00,0.00,0.00,409.73
2022-02-27,0.00,0.00,0.00,0.00,0.00,0.00,409.83
2022-02-28,0.00,0.00,0.00,0.00,0.00,0.00,419.77
2022-03-01,0.00,0.00,0.00,0.00,0.00,0.00,507.77
2022-03-02,0.00,0.00,0.00,0.00,0.00,0.00,284.77
2022-03-03,0.00,0.00,0.00,0.00,0.00,0.00,384.83
2022-03-04,0.00,0.00,0.00,0.00,0.00,0.00,739.77
2022-03-05,0.00,0.00,0.00,0.00,0.00,0.00,214.84
2022-03-06,0.00,0.00,0.00,0.00,0.00,0.00,626.69
2022-03-07,0.00,0.00,0.00,0.00,0.00,0.00,415.72
2022-03-08,0.00,0.00,0.00,0.00,0.00,0.00,1029.60
2022-03-09,0.00,0.00,0.00,0.00,0.00,0.00,254.84
2022-03-10,0.00,0.00,0.00,0.00,0.00,0.00,134.92
2022-03-11,0.00,0.00,0.00,0.00,0.00,0.00,321.88
2022-03-12,0.00,0.00,0.00,0.00,0.00,0.00,361.79
2022-03-13,0.00,0.00,0.00,0.00,0.00,0.00,674.71
2022-03-14,0.00,0.00,0.00,0.00,0.00,0.00,354.83
2022-03-15,0.00,0.00,0.00,0.00,0.00,0.00,767.60
2022-03-16,0.00,0.00,0.00,0.00,0.00,0.00,264.87
2022-03-17,0.00,0.00,0.00,0.00,0.00,0.00,380.78
2022-03-18,0.00,0.00,0.00,0.00,0.00,0.00,699.80
2022-03-19,0.00,0.00,0.00,0.00,0.00,0.00,291.88
2022-03-20,0.00,0.00,0.00,0.00,0.00,0.00,248.88
2022-03-21,0.00,0.00,0.00,0.00,0.00,0.00,203.92
2022-03-22,0.00,0.00,0.00,0.00,0.00,0.00,917.63
2022-03-23,0.00,0.00,0.00,0.00,0.00,0.00,266.83
2022-03-24,0.00,0.00,0.00,0.00,0.00,0.00,303.88
2022-03-25,0.00,0.00,0.00,0.00,0.00,0.00,519.73
2022-03-26,0.00,0.00,0.00,0.00,0.00,0.00,244.90
2022-03-27,0.00,0.00,0.00,0.00,0.00,0.00,293.85
2022-03-28,0.00,0.00,0.00,0.00,0.00,0.00,879.63
2022-03-29,0.00,0.00,0.00,0.00,0.00,0.00,509.63
2022-03-30,0.00,0.00,0.00,0.00,0.00,0.00,264.87
2022-03-31,0.00,0.00,0.00,0.00,0.00,0.00,316.82
2022-04-01,0.00,0.00,0.00,0.00,0.00,0.00,248.80
2022-04-02,0.00,0.00,0.00,0.00,0.00,0.00,366.78
2022-04-03,0.00,0.00,0.00,0.00,0.00,0.00,549.77
2022-04-04,0.00,0.00,0.00,0.00,0.00,0.00,666.75
2022-04-05,0.00,0.00,0.00,0.00,0.00,0.00,365.78
2022-04-06,0.00,0.00,0.00,0.00,0.00,0.00,119.89
2022-04-07,0.00,0.00,0.00,0.00,0.00,0.00,236.86
2022-04-08,0.00,0.00,0.00,0.00,0.00,0.00,512.83
2022-04-09,0.00,0.00,0.00,0.00,0.00,0.00,194.85
2022-04-10,0.00,0.00,0.00,0.00,0.00,0.00,229.85
2022-04-11,0.00,0.00,0.00,0.00,0.00,0.00,324.91
2022-04-12,0.00,0.00,0.00,0.00,0.00,0.00,207.82
2022-04-13,0.00,0.00,0.00,0.00,0.00,0.00,286.83
2022-04-14,0.00,0.00,0.00,0.00,0.00,0.00,286.83
2022-04-15,0.00,0.00,0.00,0.00,0.00,0.00,674.84
2022-04-16,0.00,0.00,0.00,0.00,0.00,0.00,324.87
2022-04-17,0.00,0.00,0.00,0.00,0.00,0.00,344.78
2022-04-18,0.00,0.00,0.00,0.00,0.00,0.00,304.88
2022-04-19,0.00,0.00,0.00,0.00,0.00,0.00,251.77
2022-04-20,0.00,0.00,0.00,0.00,0.00,0.00,421.79
2022-04-21,0.00,0.00,0.00,0.00,0.00,0.00,366.84
2022-04-22,0.00,0.00,0.00,0.00,0.00,0.00,796.76
2022-04-23,0.00,0.00,0.00,0.00,0.00,0.00,559.71
2022-04-24,0.00,0.00,0.00,0.00,0.00,0.00,546.70
2022-04-25,0.00,0.00,0.00,0.00,0.00,0.00,616.80
2022-04-26,0.00,0.00,0.00,0.00,0.00,0.00,227.71
2022-04-27,0.00,0.00,0.00,0.00,0.00,0.00,384.74
2022-04-28,0.00,0.00,0.00,0.00,0.00,0.00,434.84
2022-04-29,0.00,0.00,0.00,0.00,0.00,0.00,194.89
2022-04-30,0.00,0.00,0.00,0.00,0.00,0.00,191.80
2022-05-01,0.00,0.00,0.00,0.00,0.00,0.00,1384.64
2022-05-02,0.00,0.00,0.00,0.00,0.00,0.00,1114.69
2022-05-03,0.00,0.00,0.00,0.00,0.00,0.00,821.69
2022-05-04,0.00,0.00,0.00,0.00,0.00,0.00,494.78
2022-05-05,0.00,0.00,0.00,0.00,0.00,0.00,236.82
2022-05-06,0.00,0.00,0.00,0.00,0.00,0.00,326.79
2022-05-07,0.00,0.00,0.00,0.00,0.00,0.00,474.81
2022-05-08,0.00,0.00,0.00,0.00,0.00,0.00,134.91
2022-05-09,0.00,0.00,0.00,0.00,0.00,0.00,233.74
2022-05-10,0.00,0.00,0.00,0.00,0.00,0.00,219.79
2022-05-11,0.00,0.00,0.00,0.00,0.00,0.00,291.78
2022-05-12,0.00,0.00,0.00,0.00,0.00,0.00,428.75
2022-05-13,0.00,0.00,0.00,0.00,0.00,0.00,654.73
2022-05-14,0.00,0.00,0.00,0.00,0.00,0.00,829.64
2022-05-15,0.00,0.00,0.00,0.00,0.00,0.00,181.78
2022-05-16,0.00,0.00,0.00,0.00,0.00,0.00,534.78
2022-05-17,0.00,0.00,0.00,0.00,0.00,0.00,512.66
2022-05-18,0.00,0.00,0.00,0.00,0.00,0.00,219.77
2022-05-19,0.00,0.00,0.00,0.00,0.00,0.00,224.90
2022-05-20,0.00,0.00,0.00,0.00,0.00,0.00,174.88
2022-05-21,0.00,0.00,0.00,0.00,0.00,0.00,419.84
2022-05-22,0.00,0.00,0.00,0.00,0.00,0.00,379.80
2022-05-23,0.00,0.00,0.00,0.00,0.00,0.00,369.84
2022-05-24,0.00,0.00,0.00,0.00,0.00,0.00,392.75
2022-05-25,0.00,0.00,0.00,0.00,0.00,0.00,118.83
2022-05-26,0.00,0.00,0.00,0.00,0.00,0.00,579.85
2022-05-27,0.00,0.00,0.00,0.00,0.00,0.00,491.71
2022-05-28,0.00,0.00,0.00,0.00,0.00,0.00,149.95
2022-05-29,0.00,0.00,0.00,0.00,0.00,0.00,326.85
2022-05-30,0.00,0.00,0.00,0.00,0.00,0.00,666.77
2022-05-31,0.00,0.00,0.00,0.00,0.00,0.00,757.69
2022-06-01,0.00,0.00,0.00,0.00,0.00,0.00,724.58
2022-06-02,0.00,0.00,0.00,0.00,0.00,0.00,696.69
2022-06-03,0.00,0.00,0.00,0.00,0.00,0.00,451.73
2022-06-04,0.00,0.00,0.00,0.00,0.00,0.00,390.76
2022-06-05,0.00,0.00,0.00,0.00,0.00,0.00,1444.43
2022-06-06,0.00,0.00,0.00,0.00,0.00,0.00,756.66
2022-06-07,0.00,0.00,0.00,0.00,0.00,0.00,575.74
2022-06-08,0.00,0.00,0.00,0.00,0.00,0.00,286.81
2022-06-09,0.00,0.00,0.00,0.00,0.00,0.00,256.88
2022-06-10,0.00,0.00,0.00,0.00,0.00,0.00,476.79
2022-06-11,0.00,0.00,0.00,0.00,0.00,0.00,199.82
2022-06-12,0.00,0.00,0.00,0.00,0.00,0.00,411.76
2022-06-13,0.00,0.00,0.00,0.00,0.00,0.00,441.75
2022-06-14,0.00,0.00,0.00,0.00,0.00,0.00,199.82
2022-06-15,0.00,0.00,0.00,0.00,0.00,0.00,411.76
